Animal_ID,Name_Intake,Found_Location,Intake_Type,Intake_Condition,Animal_Type_Intake,Sex_upon_Intake,Age_upon_Intake,Breed_Intake,Color_Intake,Sex_upon_Outcome,Age_upon_Outcome,binary_outcome,year_intake,month_intake,year_outcome,month_outcome,birth_year,birth_month,Time_In_Shelter,Neutered_Spayed_In_Shelter,percent
A815025,Named,Austin (TX),Stray,Normal,Dog,Intact Female,2.0,Pure-Breed,Pure-Color,Intact Female,2.0,0.0,2020,3,2020,3,2018,3,0.0,No,0.14641288433382138
A815024,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Male,0.16666666666666666,Pure-Breed,Pure-Color,Neutered Male,0.16666666666666666,0.0,2020,3,2020,3,2019,12,0.0,Yes,0.33444816053511706
A815023,Named,Austin (TX),Stray,Normal,Dog,Neutered Male,2.0,Mixed-Breed,Pure-Color,Neutered Male,2.0,0.0,2020,3,2020,3,2018,3,0.0,No,0.14641288433382138
A815019,Unnamed,Austin (TX),Stray,Normal,Dog,Neutered Male,3.0,Mixed-Breed,Mixed-Color,Neutered Male,3.0,0.0,2020,3,2020,3,2017,3,0.0,No,0.14641288433382138
A815016,Unnamed,Other (TX),Stray,Medical,Dog,Intact Male,7.0,Pure-Breed,Pure-Color,Intact Male,8.0,0.0,2020,3,2020,3,2012,3,1.0,No,0.14641288433382138
A815007,Named,Austin (TX),Public Assist,Normal,Cat,Spayed Female,2.0,Pure-Breed,Pure-Color,Spayed Female,2.0,0.0,2020,3,2020,3,2018,3,0.0,No,0.14641288433382138
A815005,Named,Other (TX),Stray,Normal,Dog,Intact Male,1.0,Pure-Breed,Pure-Color,Neutered Male,1.0,0.0,2020,3,2020,3,2019,3,0.0,Yes,0.33444816053511706
A814985,Unnamed,Other (TX),Stray,Normal,Dog,Intact Female,0.3333333333333333,Pure-Breed,Pure-Color,Intact Female,0.3333333333333333,0.0,2020,3,2020,3,2019,10,0.0,No,0.14641288433382138
A814970,Named,Austin (TX),Stray,Normal,Dog,Spayed Female,1.0,Mixed-Breed,Mixed-Color,Spayed Female,1.0,0.0,2020,3,2020,3,2019,3,0.0,No,0.14641288433382138
A814963,Unnamed,Austin (TX),Wildlife,Normal,Other,Unknown,2.0,Pure-Breed,Pure-Color,Unknown,2.0,1.0,2020,3,2020,3,2018,3,0.0,No,0.14641288433382138
A814951,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Male,0.25,Pure-Breed,Pure-Color,Intact Male,0.3333333333333333,0.0,2020,3,2020,3,2019,11,0.08333333333333331,No,0.14641288433382138
A814950,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Female,0.16666666666666666,Pure-Breed,Pure-Color,Intact Female,0.25,0.0,2020,3,2020,3,2019,12,0.08333333333333334,No,0.14641288433382138
A814949,Named,Austin (TX),Stray,Normal,Dog,Intact Female,0.16666666666666666,Pure-Breed,Pure-Color,Intact Female,0.25,0.0,2020,3,2020,3,2019,12,0.08333333333333334,No,0.14641288433382138
A814945,Unnamed,Austin (TX),Wildlife,Normal,Other,Unknown,2.0,Pure-Breed,Pure-Color,Unknown,2.0,1.0,2020,3,2020,3,2018,3,0.0,No,0.14641288433382138
A814944,Unnamed,Other (TX),Wildlife,Normal,Other,Unknown,2.0,Pure-Breed,Pure-Color,Unknown,2.0,1.0,2020,3,2020,3,2018,3,0.0,No,0.14641288433382138
A814941,Named,Austin (TX),Public Assist,Normal,Dog,Spayed Female,2.0,Pure-Breed,Mixed-Color,Spayed Female,2.0,0.0,2020,3,2020,3,2018,3,0.0,No,0.14641288433382138
A814940,Named,Austin (TX),Stray,Normal,Dog,Intact Male,2.0,Mixed-Breed,Mixed-Color,Neutered Male,2.0,0.0,2020,3,2020,3,2018,3,0.0,Yes,0.33444816053511706
A814932,Named,Other (TX),Owner Surrender,Normal,Cat,Neutered Male,3.0,Mixed-Breed,Pure-Color,Neutered Male,3.0,0.0,2020,3,2020,3,2017,3,0.0,No,0.14641288433382138
A814930,Named,Other (TX),Owner Surrender,Normal,Cat,Neutered Male,3.0,Mixed-Breed,Pure-Color,Neutered Male,3.0,0.0,2020,3,2020,3,2017,3,0.0,No,0.14641288433382138
A814929,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Male,0.8333333333333333,Mixed-Breed,Mixed-Color,Neutered Male,0.8333333333333333,0.0,2020,3,2020,3,2019,5,0.0,Yes,0.33444816053511706
A814928,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Male,0.8333333333333333,Cross-Breed,Pure-Color,Neutered Male,0.8333333333333333,0.0,2020,3,2020,3,2019,5,0.0,Yes,0.33444816053511706
A814927,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Female,0.8333333333333333,Pure-Breed,Mixed-Color,Spayed Female,0.8333333333333333,0.0,2020,3,2020,3,2019,5,0.0,Yes,0.33444816053511706
A814926,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Male,0.8333333333333333,Mixed-Breed,Mixed-Color,Neutered Male,0.8333333333333333,0.0,2020,3,2020,3,2019,5,0.0,Yes,0.33444816053511706
A814924,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Female,0.8333333333333333,Pure-Breed,Mixed-Color,Spayed Female,0.8333333333333333,0.0,2020,3,2020,3,2019,5,0.0,Yes,0.33444816053511706
A814922,Unnamed,Austin (TX),Stray,Normal,Cat,Unknown,2.0,Mixed-Breed,Pure-Color,Unknown,2.0,0.0,2020,3,2020,3,2018,3,0.0,No,0.14641288433382138
A814921,Named,Austin (TX),Stray,Injured,Cat,Spayed Female,4.0,Pure-Breed,Pure-Color,Spayed Female,4.0,0.0,2020,3,2020,3,2015,9,0.0,No,0.14641288433382138
A814920,Named,Austin (TX),Stray,Normal,Cat,Intact Female,0.25,Pure-Breed,Mixed-Color,Spayed Female,0.3333333333333333,0.0,2020,3,2020,3,2019,11,0.08333333333333331,Yes,0.33444816053511706
A814918,Named,Austin (TX),Stray,Normal,Dog,Intact Male,2.0,Mixed-Breed,Mixed-Color,Intact Male,2.0,0.0,2020,3,2020,3,2018,3,0.0,No,0.14641288433382138
A814916,Unnamed,Austin (TX),Stray,Injured,Cat,Intact Male,2.0,Pure-Breed,Mixed-Color,Neutered Male,2.0,0.0,2020,3,2020,3,2018,3,0.0,Yes,0.33444816053511706
A814915,Unnamed,Austin (TX),Stray,Nursing,Cat,Intact Female,0.010958904109589041,Pure-Breed,Pure-Color,Intact Female,0.010958904109589041,0.0,2020,3,2020,3,2020,3,0.0,No,0.14641288433382138
A814913,Unnamed,Austin (TX),Stray,Normal,Cat,Intact Female,2.0,Pure-Breed,Pure-Color,Intact Female,2.0,0.0,2020,3,2020,3,2018,3,0.0,No,0.14641288433382138
A814912,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Female,0.16666666666666666,Cross-Breed,Mixed-Color,Spayed Female,0.25,0.0,2020,3,2020,3,2019,12,0.08333333333333334,Yes,0.33444816053511706
A814911,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Female,0.16666666666666666,Mixed-Breed,Mixed-Color,Spayed Female,0.25,0.0,2020,3,2020,3,2019,12,0.08333333333333334,Yes,0.33444816053511706
A814909,Named,Other (TX),Stray,Normal,Dog,Neutered Male,2.0,Pure-Breed,Pure-Color,Neutered Male,2.0,0.0,2020,3,2020,3,2017,10,0.0,No,0.14641288433382138
A814906,Unnamed,Austin (TX),Stray,Normal,Cat,Unknown,0.6666666666666666,Mixed-Breed,Pure-Color,Unknown,0.6666666666666666,0.0,2020,3,2020,3,2019,7,0.0,No,0.14641288433382138
A814905,Named,Austin (TX),Stray,Normal,Dog,Intact Female,0.25,Pure-Breed,Pure-Color,Spayed Female,0.3333333333333333,0.0,2020,3,2020,3,2019,11,0.08333333333333331,Yes,0.33444816053511706
A814901,Named,Austin (TX),Owner Surrender,Sick,Cat,Intact Female,0.41666666666666663,Pure-Breed,Pure-Color,Intact Female,0.41666666666666663,0.0,2020,3,2020,3,2019,9,0.0,No,0.14641288433382138
A814898,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Female,0.5833333333333333,Pure-Breed,Mixed-Color,Spayed Female,0.5833333333333333,0.0,2020,3,2020,3,2019,8,0.0,Yes,0.33444816053511706
A814897,Named,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,0.16666666666666666,Mixed-Breed,Mixed-Color,Neutered Male,0.16666666666666666,0.0,2020,3,2020,3,2020,1,0.0,No,0.14641288433382138
A814896,Unnamed,Austin (TX),Stray,Normal,Cat,Intact Female,3.0,Pure-Breed,Pure-Color,Intact Female,3.0,0.0,2020,3,2020,3,2017,3,0.0,No,0.14641288433382138
A814894,Named,Austin (TX),Stray,Injured,Dog,Intact Male,2.0,Mixed-Breed,Mixed-Color,Intact Male,2.0,0.0,2020,3,2020,3,2018,3,0.0,No,0.14641288433382138
A814890,Named,Austin (TX),Stray,Injured,Dog,Intact Male,2.0,Pure-Breed,Mixed-Color,Intact Male,2.0,0.0,2020,3,2020,3,2018,3,0.0,No,0.14641288433382138
A814886,Unnamed,Austin (TX),Stray,Normal,Cat,Unknown,3.0,Pure-Breed,Mixed-Color,Unknown,3.0,0.0,2020,3,2020,3,2017,3,0.0,No,0.14641288433382138
A814885,Unnamed,Other (TX),Stray,Sick,Dog,Intact Male,0.3333333333333333,Mixed-Breed,Mixed-Color,Intact Male,0.3333333333333333,0.0,2020,3,2020,3,2019,10,0.0,No,0.14641288433382138
A814883,Unnamed,Austin (TX),Abandoned,Normal,Cat,Intact Male,2.0,Pure-Breed,Mixed-Color,Neutered Male,2.0,0.0,2020,3,2020,3,2018,3,0.0,Yes,0.33444816053511706
A814882,Unnamed,Austin (TX),Abandoned,Normal,Cat,Intact Male,2.0,Pure-Breed,Mixed-Color,Neutered Male,2.0,0.0,2020,3,2020,3,2018,3,0.0,Yes,0.33444816053511706
A814881,Unnamed,Austin (TX),Abandoned,Normal,Cat,Intact Female,2.0,Pure-Breed,Mixed-Color,Spayed Female,2.0,0.0,2020,3,2020,3,2018,3,0.0,Yes,0.33444816053511706
A814880,Unnamed,Austin (TX),Abandoned,Normal,Cat,Intact Female,2.0,Pure-Breed,Mixed-Color,Spayed Female,2.0,0.0,2020,3,2020,3,2018,3,0.0,Yes,0.33444816053511706
A814879,Unnamed,Austin (TX),Abandoned,Normal,Cat,Intact Male,2.0,Pure-Breed,Mixed-Color,Neutered Male,2.0,0.0,2020,3,2020,3,2018,3,0.0,Yes,0.33444816053511706
A814878,Unnamed,Austin (TX),Stray,Normal,Cat,Intact Female,0.16666666666666666,Pure-Breed,Pure-Color,Intact Female,0.16666666666666666,0.0,2020,3,2020,3,2019,12,0.0,No,0.14641288433382138
A814874,Unnamed,Austin (TX),Wildlife,Normal,Other,Unknown,2.0,Pure-Breed,Pure-Color,Unknown,2.0,1.0,2020,3,2020,3,2018,3,0.0,No,0.14641288433382138
A814873,Unnamed,Austin (TX),Wildlife,Normal,Other,Unknown,2.0,Pure-Breed,Pure-Color,Unknown,2.0,1.0,2020,3,2020,3,2018,3,0.0,No,0.14641288433382138
A814872,Unnamed,Austin (TX),Wildlife,Normal,Other,Unknown,2.0,Pure-Breed,Pure-Color,Unknown,2.0,1.0,2020,3,2020,3,2018,3,0.0,No,0.14641288433382138
A814870,Named,Austin (TX),Stray,Normal,Dog,Intact Female,0.16666666666666666,Pure-Breed,Mixed-Color,Spayed Female,0.16666666666666666,0.0,2020,3,2020,3,2019,12,0.0,Yes,0.33444816053511706
A814869,Named,Austin (TX),Stray,Normal,Dog,Intact Female,2.0,Cross-Breed,Mixed-Color,Spayed Female,2.0,0.0,2020,3,2020,3,2018,3,0.0,Yes,0.33444816053511706
A814868,Named,Austin (TX),Stray,Normal,Dog,Intact Male,0.16666666666666666,Pure-Breed,Mixed-Color,Neutered Male,0.16666666666666666,0.0,2020,3,2020,3,2019,12,0.0,Yes,0.33444816053511706
A814867,Unnamed,Austin (TX),Stray,Normal,Dog,Neutered Male,3.0,Pure-Breed,Mixed-Color,Neutered Male,3.0,0.0,2020,3,2020,3,2017,3,0.0,No,0.14641288433382138
A814866,Unnamed,Austin (TX),Stray,Normal,Cat,Spayed Female,0.41666666666666663,Pure-Breed,Pure-Color,Spayed Female,0.5,0.0,2020,3,2020,3,2019,9,0.08333333333333337,No,0.14641288433382138
A814861,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Male,2.0,Pure-Breed,Mixed-Color,Neutered Male,2.0,0.0,2020,3,2020,3,2018,3,0.0,Yes,0.33444816053511706
A814860,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Male,0.08333333333333333,Pure-Breed,Pure-Color,Neutered Male,0.16666666666666666,0.0,2020,3,2020,3,2020,1,0.08333333333333333,Yes,0.33444816053511706
A814859,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Male,0.08333333333333333,Pure-Breed,Pure-Color,Neutered Male,0.16666666666666666,0.0,2020,3,2020,3,2020,1,0.08333333333333333,Yes,0.33444816053511706
A814858,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Female,0.08333333333333333,Pure-Breed,Pure-Color,Spayed Female,0.16666666666666666,0.0,2020,3,2020,3,2020,1,0.08333333333333333,Yes,0.33444816053511706
A814857,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Female,0.08333333333333333,Pure-Breed,Pure-Color,Spayed Female,0.16666666666666666,0.0,2020,3,2020,3,2020,1,0.08333333333333333,Yes,0.33444816053511706
A814855,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Male,0.3333333333333333,Pure-Breed,Mixed-Color,Neutered Male,0.3333333333333333,0.0,2020,3,2020,3,2019,10,0.0,Yes,0.33444816053511706
A814854,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Male,5.0,Pure-Breed,Mixed-Color,Neutered Male,5.0,0.0,2020,3,2020,3,2015,3,0.0,Yes,0.33444816053511706
A814853,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Female,3.0,Pure-Breed,Mixed-Color,Spayed Female,3.0,0.0,2020,3,2020,3,2017,3,0.0,Yes,0.33444816053511706
A814848,Named,Austin (TX),Stray,Normal,Dog,Intact Female,3.0,Mixed-Breed,Mixed-Color,Intact Female,3.0,0.0,2020,3,2020,3,2017,3,0.0,No,0.14641288433382138
A814845,Named,Austin (TX),Stray,Normal,Cat,Neutered Male,2.0,Pure-Breed,Pure-Color,Neutered Male,2.0,0.0,2020,3,2020,3,2018,3,0.0,No,0.14641288433382138
A814843,Named,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,2.0,Pure-Breed,Pure-Color,Spayed Female,2.0,0.0,2020,3,2020,3,2018,3,0.0,No,0.14641288433382138
A814832,Unnamed,Other (TX),Stray,Sick,Dog,Intact Female,0.08333333333333333,Pure-Breed,Mixed-Color,Intact Female,0.16666666666666666,0.0,2020,3,2020,3,2020,1,0.08333333333333333,No,0.14641288433382138
A814829,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Male,0.16666666666666666,Cross-Breed,Mixed-Color,Neutered Male,0.16666666666666666,0.0,2020,3,2020,3,2019,12,0.0,Yes,0.33444816053511706
A814828,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Male,0.8333333333333333,Cross-Breed,Pure-Color,Neutered Male,0.8333333333333333,0.0,2020,3,2020,3,2019,5,0.0,Yes,0.33444816053511706
A814825,Named,Other (TX),Stray,Normal,Dog,Intact Female,0.16666666666666666,Mixed-Breed,Mixed-Color,Intact Female,0.16666666666666666,0.0,2020,3,2020,3,2019,12,0.0,No,0.14641288433382138
A814821,Named,Other (TX),Owner Surrender,Normal,Dog,Neutered Male,10.0,Pure-Breed,Mixed-Color,Neutered Male,10.0,0.0,2020,3,2020,3,2010,3,0.0,No,0.14641288433382138
A814820,Unnamed,Other (TX),Stray,Sick,Dog,Intact Male,3.0,Pure-Breed,Mixed-Color,Intact Male,3.0,0.0,2020,3,2020,3,2017,3,0.0,No,0.14641288433382138
A814818,Named,Austin (TX),Abandoned,Normal,Dog,Intact Male,1.0,Mixed-Breed,Mixed-Color,Neutered Male,1.0,0.0,2020,3,2020,3,2019,3,0.0,Yes,0.33444816053511706
A814817,Named,Austin (TX),Stray,Injured,Cat,Neutered Male,2.0,Pure-Breed,Mixed-Color,Neutered Male,2.0,0.0,2020,3,2020,3,2018,3,0.0,No,0.14641288433382138
A814816,Named,Austin (TX),Stray,Normal,Dog,Intact Female,0.3333333333333333,Pure-Breed,Mixed-Color,Spayed Female,0.3333333333333333,0.0,2020,3,2020,3,2019,10,0.0,Yes,0.33444816053511706
A814815,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Male,0.08333333333333333,Pure-Breed,Mixed-Color,Neutered Male,0.16666666666666666,0.0,2020,3,2020,3,2020,1,0.08333333333333333,Yes,0.33444816053511706
A814814,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Male,0.08333333333333333,Pure-Breed,Mixed-Color,Neutered Male,0.16666666666666666,0.0,2020,3,2020,3,2020,1,0.08333333333333333,Yes,0.33444816053511706
A814813,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Male,0.08333333333333333,Pure-Breed,Mixed-Color,Neutered Male,0.16666666666666666,0.0,2020,3,2020,3,2020,1,0.08333333333333333,Yes,0.33444816053511706
A814812,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Female,0.08333333333333333,Pure-Breed,Pure-Color,Spayed Female,0.16666666666666666,0.0,2020,3,2020,3,2020,1,0.08333333333333333,Yes,0.33444816053511706
A814811,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Female,3.0,Pure-Breed,Pure-Color,Spayed Female,3.0,0.0,2020,3,2020,3,2017,3,0.0,Yes,0.33444816053511706
A814809,Named,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,1.0,Pure-Breed,Mixed-Color,Spayed Female,1.0,0.0,2020,3,2020,3,2019,3,0.0,No,0.14641288433382138
A814808,Named,Austin (TX),Stray,Normal,Dog,Intact Male,4.0,Pure-Breed,Mixed-Color,Intact Male,4.0,0.0,2020,3,2020,3,2016,3,0.0,No,0.14641288433382138
A814805,Unnamed,Austin (TX),Wildlife,Normal,Other,Unknown,1.0,Pure-Breed,Pure-Color,Unknown,1.0,1.0,2020,3,2020,3,2019,3,0.0,No,0.14641288433382138
A814803,Named,Austin (TX),Stray,Normal,Dog,Spayed Female,2.0,Pure-Breed,Pure-Color,Spayed Female,2.0,0.0,2020,3,2020,3,2018,3,0.0,No,0.14641288433382138
A814800,Named,Austin (TX),Stray,Normal,Dog,Neutered Male,3.0,Pure-Breed,Mixed-Color,Neutered Male,3.0,0.0,2020,3,2020,3,2017,3,0.0,No,0.14641288433382138
A814799,Unnamed,Austin (TX),Wildlife,Normal,Other,Unknown,1.0,Pure-Breed,Pure-Color,Unknown,1.0,1.0,2020,3,2020,3,2019,3,0.0,No,0.14641288433382138
A814795,Named,Austin (TX),Stray,Injured,Cat,Intact Male,2.0,Pure-Breed,Pure-Color,Intact Male,2.0,0.0,2020,3,2020,3,2018,3,0.0,No,0.14641288433382138
A814794,Unnamed,Austin (TX),Wildlife,Sick,Other,Unknown,1.0,Pure-Breed,Pure-Color,Unknown,1.0,1.0,2020,3,2020,3,2019,3,0.0,No,0.14641288433382138
A814793,Named,Austin (TX),Stray,Normal,Dog,Intact Male,7.0,Mixed-Breed,Pure-Color,Intact Male,7.0,0.0,2020,3,2020,3,2013,3,0.0,No,0.14641288433382138
A814791,Named,Austin (TX),Stray,Normal,Dog,Intact Male,2.0,Pure-Breed,Mixed-Color,Intact Male,2.0,0.0,2020,3,2020,3,2018,3,0.0,No,0.14641288433382138
A814789,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Male,0.3333333333333333,Mixed-Breed,Mixed-Color,Neutered Male,0.3333333333333333,0.0,2020,3,2020,3,2019,10,0.0,Yes,0.33444816053511706
A814788,Unnamed,Austin (TX),Public Assist,Sick,Cat,Neutered Male,10.0,Pure-Breed,Pure-Color,Neutered Male,10.0,1.0,2020,3,2020,3,2010,3,0.0,No,0.14641288433382138
A814787,Named,Austin (TX),Stray,Normal,Dog,Intact Female,0.9166666666666666,Pure-Breed,Mixed-Color,Intact Female,0.9166666666666666,0.0,2020,3,2020,3,2019,4,0.0,No,0.14641288433382138
A814786,Named,Other (TX),Owner Surrender,Sick,Cat,Intact Female,1.0,Pure-Breed,Pure-Color,Intact Female,1.0,0.0,2020,3,2020,3,2019,3,0.0,No,0.14641288433382138
A814785,Unnamed,Austin (TX),Stray,Normal,Other,Unknown,2.0,Pure-Breed,Pure-Color,Unknown,2.0,0.0,2020,3,2020,3,2018,3,0.0,No,0.14641288433382138
A814784,Unnamed,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,0.41666666666666663,Pure-Breed,Mixed-Color,Neutered Male,0.41666666666666663,0.0,2020,3,2020,3,2019,10,0.0,Yes,0.33444816053511706
A814783,Unnamed,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,0.41666666666666663,Pure-Breed,Mixed-Color,Neutered Male,0.41666666666666663,0.0,2020,3,2020,3,2019,10,0.0,Yes,0.33444816053511706
A814782,Unnamed,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,0.41666666666666663,Pure-Breed,Mixed-Color,Spayed Female,0.41666666666666663,0.0,2020,3,2020,3,2019,10,0.0,Yes,0.33444816053511706
A814781,Unnamed,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,0.41666666666666663,Pure-Breed,Mixed-Color,Spayed Female,0.41666666666666663,0.0,2020,3,2020,3,2019,10,0.0,Yes,0.33444816053511706
A814780,Unnamed,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,0.41666666666666663,Pure-Breed,Pure-Color,Spayed Female,0.41666666666666663,0.0,2020,3,2020,3,2019,10,0.0,Yes,0.33444816053511706
A814779,Unnamed,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,0.41666666666666663,Pure-Breed,Pure-Color,Neutered Male,0.41666666666666663,0.0,2020,3,2020,3,2019,10,0.0,Yes,0.33444816053511706
A814778,Named,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,0.41666666666666663,Pure-Breed,Mixed-Color,Spayed Female,0.41666666666666663,0.0,2020,3,2020,3,2019,10,0.0,Yes,0.33444816053511706
A814775,Named,Austin (TX),Stray,Normal,Dog,Intact Male,3.0,Mixed-Breed,Mixed-Color,Intact Male,3.0,0.0,2020,3,2020,3,2017,3,0.0,No,0.14641288433382138
A814772,Named,Other (TX),Stray,Normal,Cat,Intact Female,13.0,Pure-Breed,Pure-Color,Intact Female,13.0,0.0,2020,3,2020,3,2007,3,0.0,No,0.14641288433382138
A814771,Unnamed,Austin (TX),Abandoned,Normal,Cat,Intact Female,2.0,Pure-Breed,Pure-Color,Intact Female,2.0,0.0,2020,3,2020,3,2018,3,0.0,No,0.14641288433382138
A814770,Unnamed,Austin (TX),Wildlife,Sick,Other,Unknown,2.0,Pure-Breed,Pure-Color,Unknown,2.0,1.0,2020,3,2020,3,2018,3,0.0,No,0.14641288433382138
A814768,Named,Other (TX),Stray,Normal,Dog,Intact Female,2.0,Mixed-Breed,Pure-Color,Spayed Female,2.0,0.0,2020,3,2020,3,2018,3,0.0,Yes,0.33444816053511706
A814767,Unnamed,Austin (TX),Wildlife,Normal,Other,Unknown,1.0,Pure-Breed,Pure-Color,Unknown,1.0,1.0,2020,3,2020,3,2019,3,0.0,No,0.14641288433382138
A814765,Named,Austin (TX),Stray,Normal,Dog,Intact Female,2.0,Mixed-Breed,Pure-Color,Spayed Female,2.0,0.0,2020,3,2020,3,2018,3,0.0,Yes,0.33444816053511706
A814764,Unnamed,Austin (TX),Stray,Sick,Cat,Spayed Female,2.0,Pure-Breed,Pure-Color,Spayed Female,2.0,0.0,2020,3,2020,3,2018,3,0.0,No,0.14641288433382138
A814763,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Female,2.0,Mixed-Breed,Pure-Color,Spayed Female,2.0,0.0,2020,3,2020,3,2018,3,0.0,Yes,0.33444816053511706
A814762,Named,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,7.0,Pure-Breed,Pure-Color,Spayed Female,8.0,0.0,2020,3,2020,3,2012,3,1.0,No,0.14641288433382138
A814757,Named,Austin (TX),Stray,Normal,Dog,Intact Male,0.5833333333333333,Pure-Breed,Mixed-Color,Neutered Male,0.5833333333333333,0.0,2020,3,2020,3,2019,8,0.0,Yes,0.33444816053511706
A814754,Named,Austin (TX),Public Assist,Normal,Dog,Intact Male,2.0,Pure-Breed,Mixed-Color,Intact Male,2.0,0.0,2020,3,2020,3,2018,3,0.0,No,0.14641288433382138
A814750,Named,Austin (TX),Owner Surrender,Injured,Dog,Intact Male,0.008219178082191782,Pure-Breed,Pure-Color,Intact Male,0.008219178082191782,1.0,2020,3,2020,3,2020,3,0.0,No,0.14641288433382138
A814749,Named,Austin (TX),Owner Surrender,Injured,Dog,Intact Female,0.008219178082191782,Pure-Breed,Pure-Color,Intact Female,0.008219178082191782,1.0,2020,3,2020,3,2020,3,0.0,No,0.14641288433382138
A814748,Unnamed,Austin (TX),Stray,Injured,Other,Unknown,1.0,Pure-Breed,Mixed-Color,Unknown,1.0,0.0,2020,3,2020,3,2019,3,0.0,No,0.14641288433382138
A814746,Unnamed,Austin (TX),Stray,Injured,Dog,Intact Male,3.0,Mixed-Breed,Pure-Color,Neutered Male,3.0,0.0,2020,3,2020,3,2017,3,0.0,Yes,0.33444816053511706
A814745,Unnamed,Austin (TX),Stray,Injured,Dog,Intact Male,1.0,Mixed-Breed,Pure-Color,Neutered Male,1.0,0.0,2020,3,2020,3,2019,3,0.0,Yes,0.33444816053511706
A814742,Unnamed,Austin (TX),Wildlife,Injured,Other,Unknown,1.0,Pure-Breed,Pure-Color,Unknown,1.0,1.0,2020,3,2020,3,2019,3,0.0,No,0.14641288433382138
A814741,Unnamed,Austin (TX),Stray,Injured,Cat,Unknown,2.0,Pure-Breed,Mixed-Color,Unknown,2.0,1.0,2020,3,2020,3,2018,3,0.0,No,0.14641288433382138
A814740,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Female,0.08333333333333333,Pure-Breed,Mixed-Color,Spayed Female,0.16666666666666666,0.0,2020,3,2020,3,2020,1,0.08333333333333333,Yes,0.33444816053511706
A814739,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Male,0.08333333333333333,Pure-Breed,Mixed-Color,Neutered Male,0.16666666666666666,0.0,2020,3,2020,3,2020,1,0.08333333333333333,Yes,0.33444816053511706
A814738,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Male,0.08333333333333333,Pure-Breed,Mixed-Color,Neutered Male,0.16666666666666666,0.0,2020,3,2020,3,2020,1,0.08333333333333333,Yes,0.33444816053511706
A814737,Named,Austin (TX),Stray,Normal,Dog,Intact Male,0.08333333333333333,Pure-Breed,Mixed-Color,Neutered Male,0.16666666666666666,0.0,2020,3,2020,3,2020,1,0.08333333333333333,Yes,0.33444816053511706
A814736,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Female,1.0,Pure-Breed,Mixed-Color,Spayed Female,1.0,0.0,2020,3,2020,3,2019,3,0.0,Yes,0.33444816053511706
A814734,Unnamed,Austin (TX),Stray,Normal,Dog,Intact Male,2.0,Cross-Breed,Pure-Color,Intact Male,2.0,0.0,2020,3,2020,3,2018,3,0.0,No,0.14641288433382138
A814733,Named,Austin (TX),Stray,Normal,Dog,Intact Female,3.0,Pure-Breed,Mixed-Color,Spayed Female,3.0,0.0,2020,3,2020,3,2017,3,0.0,Yes,0.33444816053511706
A814732,Named,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,2.0,Pure-Breed,Mixed-Color,Intact Male,2.0,0.0,2020,3,2020,3,2018,3,0.0,No,0.14641288433382138
